wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/test/1249120_43665783_70209714.wav,136578,when i remember her i feel down
/home/jia/project/backend/audios/test/1249120_27392644_107604574.wav,91522,i have a lot of mucus when i cough 
/home/jia/project/backend/audios/test/1249120_43825820_58680972.wav,142040,i suffered a deep wound in my hand and i can not stop the bleeding
/home/jia/project/backend/audios/test/1249120_43402738_51368052.wav,169346,i've got a hard time to breath  am i having a heart attack 
/home/jia/project/backend/audios/test/1249120_40663048_95173871.wav,103810,i feel like my heart is on fire 
/home/jia/project/backend/audios/test/1249120_44140394_44613817.wav,121904,i can't ride my car at night because i have blurry vision 
/home/jia/project/backend/audios/test/1249120_44093303_14534665.wav,104070,i feel very weak in my body
/home/jia/project/backend/audios/test/1249120_41336418_58774663.wav,81964,i feel pain in my throat
/home/jia/project/backend/audios/test/1249120_44142156_20022330.wav,90156,i have a head pain every single day 
/home/jia/project/backend/audios/test/1249120_43995026_65090733.wav,98348,when i eat too much sugar my body gets weak and dizzy 
/home/jia/project/backend/audios/test/1249120_22345789_94720713.wav,127848,my shoulder has agreat pain
/home/jia/project/backend/audios/test/1249120_15965551_82673379.wav,114050,i usually have a bad cough when i get flu 
/home/jia/project/backend/audios/test/1249120_21665495_108714577.wav,131116,my head hurts whenever i try to do something 
/home/jia/project/backend/audios/test/1249120_19425875_90088678.wav,150232,i have blurry vision after i used a wrong medicine 
/home/jia/project/backend/audios/test/1249120_33905644_25172427.wav,226690,i hit my head at the basketball game   could i have a concussion 
/home/jia/project/backend/audios/test/1249120_44101988_77304055.wav,101080,my back hurts me a lot
/home/jia/project/backend/audios/test/1249120_43172391_87284325.wav,158424,there is a constant tickle in my throat
/home/jia/project/backend/audios/test/1249120_44140394_85636169.wav,127848,i have a blurry vision after my head was hit yesterday 
/home/jia/project/backend/audios/test/1249120_28006404_99580586.wav,86238,i'm not good i'm feeling so cold
/home/jia/project/backend/audios/test/1249120_42557795_21799075.wav,125656,i can't breath because of  cough
/home/jia/project/backend/audios/test/1249120_41203338_97731410.wav,68404,i have blurred vision 
/home/jia/project/backend/audios/test/1249120_28006404_77634866.wav,83266,my infected wound caused a fever
/home/jia/project/backend/audios/test/1249120_43995026_90630362.wav,87426,i feel a great amount of pressure of my head 
/home/jia/project/backend/audios/test/1249120_35350617_57133965.wav,180268,i got a divorce last year and i just can't stop dwelling on how to get revenge on my ex husband 
/home/jia/project/backend/audios/test/1249120_43856216_62151737.wav,152962,i have some terrible problems when i'm breathing during the night 
/home/jia/project/backend/audios/test/1249120_43604449_42140260.wav,139308,my neck has been sore since the accident 
/home/jia/project/backend/audios/test/1249120_33251186_63315557.wav,158424,there is so much pain when i move my arm 
/home/jia/project/backend/audios/test/1249120_44142156_42260785.wav,112002,when i'm tired i feel my head heavy
/home/jia/project/backend/audios/test/1249120_19425875_61282695.wav,139308,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_39154234_66119170.wav,163884,i hit my head at the basketball game   could i have a concussion 
/home/jia/project/backend/audios/test/1249120_29672643_47103727.wav,219984,the joints in my fingers are painful in the morning 
/home/jia/project/backend/audios/test/1249120_33905644_105451470.wav,199384,my knees seem to grind as i go up or down stairs 
/home/jia/project/backend/audios/test/1249120_38202325_68309216.wav,152962,i have internal pain whenever i come down with a cold 
/home/jia/project/backend/audios/test/1249120_41956733_57938564.wav,281304,my sore isn't healing well and it's been like this for two weeks 
/home/jia/project/backend/audios/test/1249120_1853182_70597499.wav,127848,my body feels weak and i tried to make it relax but it stills pain me
/home/jia/project/backend/audios/test/1249120_41956733_45266621.wav,527064,my mind feels very sad  as if it hurts   the way i feel in my head is awful and when i think about my break up  i cry with sadness 
/home/jia/project/backend/audios/test/1249120_44027675_99323119.wav,112002,i feel deep tingling when i touch acne followed by bad sensation
/home/jia/project/backend/audios/test/1249120_41203338_86549680.wav,187290,my body feels weak and i tried to make it relax but it stills pain me
/home/jia/project/backend/audios/test/1249120_43719934_59715186.wav,79234,there is a red stain in my skin
/home/jia/project/backend/audios/test/1249120_35154350_40554942.wav,133848,i feel a lot of pain in the joints 
/home/jia/project/backend/audios/test/1249120_43577102_102134592.wav,303204,my hair is coming out in chunks  especially when i wash it
/home/jia/project/backend/audios/test/1249120_41087148_37930370.wav,131116,i feel a great amount of pressure on the sides of my neck
/home/jia/project/backend/audios/test/1249120_39154234_11195059.wav,147500,my knees seem to grind as i go up or down stairs 
/home/jia/project/backend/audios/test/1249120_38202325_95485400.wav,147500,i can't ride my car at night because i have blurry vision 
/home/jia/project/backend/audios/test/1249120_43951421_78053385.wav,109272,i can't move my leg  there is pain in the joint
/home/jia/project/backend/audios/test/1249120_43316708_62970440.wav,128386,everything looks like beeing in a smoky area 
/home/jia/project/backend/audios/test/1249120_28006404_31641592.wav,83266,i have disterbance in my emotion
/home/jia/project/backend/audios/test/1249120_43951421_16694919.wav,117464,my muscle in my shoulder burns when i move my arm 
/home/jia/project/backend/audios/test/1249120_35832653_34934692.wav,232152,i travelled by plane a few days ago and this time during landing my ears remained clogged and painful 
/home/jia/project/backend/audios/test/1249120_43316708_71832408.wav,109272,when i drink a lot  i get a headache
/home/jia/project/backend/audios/test/1249120_44111844_64471902.wav,103810,there is a tingling sensation in my neck 
/home/jia/project/backend/audios/test/1249120_30766630_95522056.wav,130820,i feel pain inside i do not know what it is
/home/jia/project/backend/audios/test/1249120_41203338_23762123.wav,157570,i don't have full range of motion with my arms
/home/jia/project/backend/audios/test/1249120_35444693_19132914.wav,155692,i feel a great pain in my shoulder joint and it does not go away
/home/jia/project/backend/audios/test/1249120_18172663_91261587.wav,92888,i'm not good i'm feeling so cold
/home/jia/project/backend/audios/test/1249120_43577102_35169414.wav,110014,my skin is itchy and inflamed
/home/jia/project/backend/audios/test/1249120_1853182_104082860.wav,107042,i have a cold and it makes me cough alot
/home/jia/project/backend/audios/test/1249120_43855932_61207474.wav,163884,longitudinal burning line across back with hard respiratory movements
/home/jia/project/backend/audios/test/1249120_40401830_109936054.wav,120194,when i lift my arms up i have a soreness in my shoulders
/home/jia/project/backend/audios/test/1249120_41087148_109315274.wav,226690,i have found some issues in my skin and tried to use cream but it doesn't get better
/home/jia/project/backend/audios/test/1249120_44091626_31463983.wav,117464,i feel severe itching in the skin with redness
/home/jia/project/backend/audios/test/1249120_17632529_62131809.wav,107042,i have blurred vision 
/home/jia/project/backend/audios/test/1249120_41956733_52716172.wav,445144,my knee feels weak and it gave way the other day at the top of the stairs   luckily there was a rail to hold on to 
/home/jia/project/backend/audios/test/1249120_40725179_79498431.wav,112986,i have a split on my thumb that will not heal 
/home/jia/project/backend/audios/test/1249120_34824899_30828508.wav,101098,i have a pain in my joint
/home/jia/project/backend/audios/test/1249120_40419625_109574931.wav,145680,it is like i have a needle pushing through my heart 
/home/jia/project/backend/audios/test/1249120_40184183_20046165.wav,248536,i cannot bear this squeezing sensation i have in my chest 
/home/jia/project/backend/audios/test/1249120_42210938_44990880.wav,144770,i walked a long for   km  i feel pain in my foot like foot ache
/home/jia/project/backend/audios/test/1249120_18985376_16919393.wav,109272,sometimes i cough because i'm a smoker
/home/jia/project/backend/audios/test/1249120_20518958_38416114.wav,83266,i've been feeling very sad lately
/home/jia/project/backend/audios/test/1249120_40184183_42449340.wav,128386,i feel great pain in the head
/home/jia/project/backend/audios/test/1249120_42557795_43160696.wav,193922,how do you know if you have a torn meniscus in your knee 
/home/jia/project/backend/audios/test/1249120_43758322_18389274.wav,103810,when i wake up i am feeling cold
/home/jia/project/backend/audios/test/1249120_43898158_52540849.wav,183000,there is a sharp pain in my bicep  i have tried to apply pain relief cream but it does not help 
/home/jia/project/backend/audios/test/1249120_27392644_69422505.wav,90156,i'm in need for a treatment for my hair fall
/home/jia/project/backend/audios/test/1249120_42557795_76441601.wav,368684,my ear hurts and it's worse when i swallow   my ear is very painful and tylenol hasn't helped 
/home/jia/project/backend/audios/test/1249120_41087148_101092844.wav,125656,i feel like l fell in hot water
/home/jia/project/backend/audios/test/1249120_36929821_11877392.wav,169346,i have tried to make massage on my foot but they still pain me
/home/jia/project/backend/audios/test/1249120_39740177_105378814.wav,210306,i just can't seem to get warm   even when everyone around me is warm i always feel cold 
/home/jia/project/backend/audios/test/1249120_44101988_100684676.wav,84696,can't keep focus
/home/jia/project/backend/audios/test/1249120_18386513_26007959.wav,77322,my hair falling out
/home/jia/project/backend/audios/test/1249120_33251186_66147241.wav,234882,i tried to put my glasses to see more clear but cant find any change
/home/jia/project/backend/audios/test/1249120_43577102_80270787.wav,104070,i have an indigestion
/home/jia/project/backend/audios/test/1249120_43855932_108537434.wav,213036,i have found some issues in my skin and tried to use cream but it doesn't get better
/home/jia/project/backend/audios/test/1249120_43577102_62184193.wav,181346,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_29672643_31332062.wav,136764,i feel pain in my neck after waking up
/home/jia/project/backend/audios/test/1249120_43453425_26797542.wav,79234,i have a sharp pain in my ear
/home/jia/project/backend/audios/test/1249120_36214391_103715548.wav,106540,the severe pain in the stomach i feel
/home/jia/project/backend/audios/test/1249120_44023395_15238672.wav,117464,i hit the ground when trying to shoot a basketball
/home/jia/project/backend/audios/test/1249120_2171654_64203995.wav,71376,i have a pain in my stomach
/home/jia/project/backend/audios/test/1249120_39142299_49427617.wav,166486,my knees seem to grind as i go up or down stairs 
/home/jia/project/backend/audios/test/1249120_6338946_30170394.wav,144770,i can't ride my car at night because i have blurry vision 
/home/jia/project/backend/audios/test/1249120_44027675_86167417.wav,101080,i think my wound is infected
/home/jia/project/backend/audios/test/1249120_40401830_76362857.wav,60120,i do not know why i feel cold
/home/jia/project/backend/audios/test/1249120_42557795_59847986.wav,161154,i've been over my cold for weeks but still cough every day 
/home/jia/project/backend/audios/test/1249120_43918153_14638499.wav,193922,i have a blurry vision since i woke up this morning  what could be the reason 
/home/jia/project/backend/audios/test/1249120_44027675_44415408.wav,65580,i have a rash on my skin
/home/jia/project/backend/audios/test/1249120_35448024_80496524.wav,68404,i feel pain in the knee when walking
/home/jia/project/backend/audios/test/1249120_43612961_90154787.wav,193236,i visited many doctors but they can't find the right treatment toget my hair back
/home/jia/project/backend/audios/test/1249120_38548574_35011408.wav,125656,my television and computer seem out of focus even though i have new glasses 
/home/jia/project/backend/audios/test/1249120_21665495_59208687.wav,128386,my lungs feel heavy like they are filled with mucus
/home/jia/project/backend/audios/test/1249120_43453425_47187737.wav,128386,i have pain in my colon and my stomach like something cutting it
/home/jia/project/backend/audios/test/1249120_35832653_77746569.wav,122924,i was kicked in the head playing soccer last night 
/home/jia/project/backend/audios/test/1249120_43577102_33518582.wav,258622,i have a pain that radiates up from my right hip to my rib cage   it is at it's worst when i urinate 
/home/jia/project/backend/audios/test/1249120_39740177_73630180.wav,114732,he was discovered to have an open wound 
/home/jia/project/backend/audios/test/1249120_40725179_17672874.wav,80294,i feel cold
/home/jia/project/backend/audios/test/1249120_42554554_104975051.wav,103810,i feel like l fell in hot water
/home/jia/project/backend/audios/test/1249120_19425875_19354885.wav,202114,sometimes when it is cold outside  my face hurts  especially around the pimples that are ready to pop 
/home/jia/project/backend/audios/test/1249120_40401830_55276482.wav,117464,every time i comb my hair there are so many hair in my comb 
/home/jia/project/backend/audios/test/1249120_40184183_85965946.wav,131116,i feel pain in my ears with tinnitus
/home/jia/project/backend/audios/test/1249120_6338946_50763375.wav,152962,when i stand up  i feel like i'm going to fall down instantly
/home/jia/project/backend/audios/test/1249120_44093303_99283671.wav,124876,my chest break out with red pimples and whiteheads 
/home/jia/project/backend/audios/test/1249120_35350617_82701281.wav,87426,i feel pain in the lower back
/home/jia/project/backend/audios/test/1249120_2171654_72702596.wav,133792,my calves feel like they are tight as knots and are throbbing
/home/jia/project/backend/audios/test/1249120_2171654_71989604.wav,98126,i have a ear ache when i go to the pool
/home/jia/project/backend/audios/test/1249120_36505751_14170693.wav,114732,my knee doesn't want to bend well 
/home/jia/project/backend/audios/test/1249120_35408915_48602240.wav,109272,i feel dizzy after doing a muscular effort 
/home/jia/project/backend/audios/test/1249120_42210938_103418286.wav,68312,having difficulty moving my knee
/home/jia/project/backend/audios/test/1249120_31349958_99012976.wav,43736,i've had this cough for two weeks 
/home/jia/project/backend/audios/test/1249120_42210938_60475052.wav,158424,i had internal pain and gases when i ate indian spicy food yesterday
/home/jia/project/backend/audios/test/1249120_35448024_37183529.wav,89210,i hardly have enough stength to get up 
/home/jia/project/backend/audios/test/1249120_29289135_72247324.wav,229420,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding 
/home/jia/project/backend/audios/test/1249120_30937687_82888426.wav,118932,having difficulty moving my knee
/home/jia/project/backend/audios/test/1249120_15004831_53829738.wav,71042,my skin is itching 
/home/jia/project/backend/audios/test/1249120_38042052_26098836.wav,166616,my muscles in my lower back are aching 
/home/jia/project/backend/audios/test/1249120_42557795_87263591.wav,174808,when i walk up a flight of stairs  my right knee hurts 
/home/jia/project/backend/audios/test/1249120_43453425_24418430.wav,101080,i have a powerful pain inside my neck
/home/jia/project/backend/audios/test/1249120_40725179_76574514.wav,107042,whenever i stand up i feel dizzy 
/home/jia/project/backend/audios/test/1249120_44027675_12530930.wav,237612,i have a foot ache after running    m with my running shoes 
/home/jia/project/backend/audios/test/1249120_44140394_56897128.wav,118932,i feel shoulder pain at intervals of time 
/home/jia/project/backend/audios/test/1249120_14353703_100698095.wav,120194,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_2171654_61725470.wav,231874,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing 
/home/jia/project/backend/audios/test/1249120_36214391_46455702.wav,81964,my left side aches much
/home/jia/project/backend/audios/test/1249120_1853182_72433040.wav,110014,i m feeling cold though the temperature is high
/home/jia/project/backend/audios/test/1249120_35197064_83362445.wav,191192,i have a great pain in my foot like thrombing pain with relaxing my pain releif
/home/jia/project/backend/audios/test/1249120_19425875_98111797.wav,117464,i don't have full range of motion with my arms
/home/jia/project/backend/audios/test/1249120_43604449_30841414.wav,133848,i toppled over while jumping to catch the ball 
/home/jia/project/backend/audios/test/1249120_18172663_40838773.wav,136578,why is my shoulder aching when i try to pick up the laundry 
/home/jia/project/backend/audios/test/1249120_41336418_24770421.wav,152962,i am worried how cold intolerant i am  i am always shivering  even out in the sun 
/home/jia/project/backend/audios/test/1249120_17632529_41187706.wav,139736,i feel hurt  lot of pain in my heart
/home/jia/project/backend/audios/test/1249120_44093933_109330064.wav,166616,after a breakup  i feel something strange in me 
/home/jia/project/backend/audios/test/1249120_43620482_62045388.wav,98348,i feel a pain in my neck
/home/jia/project/backend/audios/test/1249120_43825820_20594643.wav,95618,when i get up i see my skin vague
/home/jia/project/backend/audios/test/1249120_2171654_56814700.wav,89210,my entire body is freezing 
/home/jia/project/backend/audios/test/1249120_29289135_12684151.wav,125656,my hand open wound got infected
/home/jia/project/backend/audios/test/1249120_38042052_60916686.wav,251266,had i stepped on a needle it wouldn't have hurt so much  like this damned spur in my heel 
/home/jia/project/backend/audios/test/1249120_19425875_83068521.wav,109272,my hair is falling out after i take a shower 
/home/jia/project/backend/audios/test/1249120_30937687_97828695.wav,154598,my neck has been sore since the accident 
/home/jia/project/backend/audios/test/1249120_33905644_94419450.wav,243762,dr  i feel a strange and powerful pain inside my rib cage
/home/jia/project/backend/audios/test/1249120_33251186_33255083.wav,81964,there is acne on my face
/home/jia/project/backend/audios/test/1249120_43918153_42716603.wav,150232,oh my heart hurts me i tried to be calm and i can't
/home/jia/project/backend/audios/test/1249120_18172663_42870675.wav,180268,i read a book for along time and when i finished reading i feel head ache
/home/jia/project/backend/audios/test/1249120_44093303_28822636.wav,267538,i cut my hand a couple of days ago and although i didn't think i needed it stitches it hasn't closed up 
/home/jia/project/backend/audios/test/1249120_40184183_101077305.wav,311340,it started as a tinnitus  but today the pain is throbbing and unbearable 
/home/jia/project/backend/audios/test/1249120_42210938_51733091.wav,106540,i have a red rash that is itchy on my skin
/home/jia/project/backend/audios/test/1249120_43604449_37124676.wav,79234,i can hardly breathe
/home/jia/project/backend/audios/test/1249120_28006404_33272274.wav,77322,fell skull is cracked like nuts
/home/jia/project/backend/audios/test/1249120_35170334_18760403.wav,150232,my skin color on my back is red  i don't know why 
/home/jia/project/backend/audios/test/1249120_13842059_77775569.wav,71042,i feel pain in my back
/home/jia/project/backend/audios/test/1249120_44111844_44521472.wav,136578,since i went into the forest  i have pain on my ear
/home/jia/project/backend/audios/test/1249120_6338946_85710292.wav,237612,the last time i clipped my toenails  i cut them too short and now i have an infected nail 
/home/jia/project/backend/audios/test/1249120_41956733_23378182.wav,191192,i have a cut that is red and swollen 
/home/jia/project/backend/audios/test/1249120_43105396_85779128.wav,139308,my infected wound cause fever
/home/jia/project/backend/audios/test/1249120_43612961_83562526.wav,118932,when i stand up too quick my vision is blurry 
/home/jia/project/backend/audios/test/1249120_18386513_88165747.wav,89210,i feel congestion in my chest
/home/jia/project/backend/audios/test/1249120_22423108_39794751.wav,131116,my hand open wound got infected
/home/jia/project/backend/audios/test/1249120_39675900_82352673.wav,193922,i feel pain in my shoulders when i write on the keyboard 
/home/jia/project/backend/audios/test/1249120_43316708_108811252.wav,76504,heart aches so much
/home/jia/project/backend/audios/test/1249120_15004831_76313457.wav,112002,i feel lightheaded when i stand up
/home/jia/project/backend/audios/test/1249120_43995026_70740118.wav,106540,i broke my ankle while doing rock climbing in the carpathians 
/home/jia/project/backend/audios/test/1249120_33905644_33487903.wav,362648,i feel like i just can't cope anymore  i feel overwhelmed and like i just can't get a break 
/home/jia/project/backend/audios/test/1249120_39142299_106407425.wav,160542,there is a tingling sensation in my neck 
/home/jia/project/backend/audios/test/1249120_40401830_61993958.wav,125656,i had an accident and my wound was open when i arrived to hospital
/home/jia/project/backend/audios/test/1249120_40184183_51205515.wav,98348,my hair is falling out in huge amount
/home/jia/project/backend/audios/test/1249120_21665495_55343670.wav,144770,hearing any loud sounds makes my ear aches
/home/jia/project/backend/audios/test/1249120_42557795_78627542.wav,245804,i made lots and lots of analysis to know the main reason for my stomach ache
/home/jia/project/backend/audios/test/1249120_41087148_20602731.wav,117464,i feel sad like hurt or pain
/home/jia/project/backend/audios/test/1249120_44093303_109446583.wav,92182,my arm hurts when i stretch
/home/jia/project/backend/audios/test/1249120_43883861_54679400.wav,109272,i feel pain in my back
/home/jia/project/backend/audios/test/1249120_41841195_25770419.wav,112002,i have internal pain whenever i come down with a cold 
/home/jia/project/backend/audios/test/1249120_43612961_27866832.wav,184318,i have pain in my colon and my stomach like something cutting it
/home/jia/project/backend/audios/test/1249120_42557795_77578044.wav,223960,the pain in my back dwwls like a sharp knife in it
/home/jia/project/backend/audios/test/1249120_18386513_10960962.wav,107042,i feel discomfort throughout the body in general
/home/jia/project/backend/audios/test/1249120_35448024_27274280.wav,110014,i can't walk well i have an ache in my foot
/home/jia/project/backend/audios/test/1249120_40401830_30466476.wav,155692,severe pain in the upper left side of chest and may have pain to back
/home/jia/project/backend/audios/test/1249120_44101988_89457051.wav,101080,i have dark spots on my skin
/home/jia/project/backend/audios/test/1249120_2171654_55752894.wav,139736,every time i comb my hair there are so many hair in my comb 
/home/jia/project/backend/audios/test/1249120_43856216_17275772.wav,262188,i feel like i just can't cope anymore  i feel overwhelmed and like i just can't get a break 
/home/jia/project/backend/audios/test/1249120_35408915_56618539.wav,163884,i have a blurry vision since i woke up this morning  what could be the reason 
/home/jia/project/backend/audios/test/1249120_41150153_33363301.wav,128386,my face is all broken out with pimples 
/home/jia/project/backend/audios/test/1249120_28006404_78371585.wav,98126,i feel a sharp pain in my stomach
/home/jia/project/backend/audios/test/1249120_35154350_93021236.wav,163884,i can't get a girlfriend because of my acne 
/home/jia/project/backend/audios/test/1249120_13842059_44664241.wav,128386,i have a cut that has become red and oozes puss 
/home/jia/project/backend/audios/test/1249120_6338946_15167470.wav,150232,i'm not feeling good i get infection wound
/home/jia/project/backend/audios/test/1249120_18985376_40170396.wav,62850,my heart hurts me
/home/jia/project/backend/audios/test/1249120_27392644_15838768.wav,143404,i feel pain in my joint after an injury in the last football match i played 
/home/jia/project/backend/audios/test/1249120_20518958_10031359.wav,267538,i get i joint pain when i try to bend my leg or my arm
/home/jia/project/backend/audios/test/1249120_39740177_109217557.wav,114732,i feel heart pain when i walk a lot
/home/jia/project/backend/audios/test/1249120_43316708_81744108.wav,101080,i have a pain in my muscle
/home/jia/project/backend/audios/test/1249120_41150153_53112965.wav,128386,after a breakup  i feel something strange in me 
/home/jia/project/backend/audios/test/1249120_28006404_71393746.wav,145680,i can't stand up or sit down i have a pain in my back that annoys me
/home/jia/project/backend/audios/test/1249120_43402738_28842796.wav,106540,there is a tingling sensation in my neck 
/home/jia/project/backend/audios/test/1249120_44091626_14837156.wav,183000,i made lots and lots of analysis to know the main reason for my stomach ache
/home/jia/project/backend/audios/test/1249120_36214391_78281851.wav,133848,i feel shoulder pain at intervals of time 
/home/jia/project/backend/audios/test/1249120_20518958_87802551.wav,210306,i have a dull ache in  my lower back which makes it difficult to move
/home/jia/project/backend/audios/test/1249120_40401830_104057821.wav,114732,i am always cold  even when i am wearing layers
/home/jia/project/backend/audios/test/1249120_43883861_29068120.wav,142040,my stomach aches when i eat hot food  why 
/home/jia/project/backend/audios/test/1249120_38548574_10042287.wav,76504,chronic bowel pain
/home/jia/project/backend/audios/test/1249120_44091626_109986644.wav,101080,cramps along the whole abdomen
/home/jia/project/backend/audios/test/1249120_43918153_61431610.wav,166616,i have an internal pain i cannot describe
/home/jia/project/backend/audios/test/1249120_44093933_107260791.wav,136578,when i'm driving my eyes see in double
/home/jia/project/backend/audios/test/1249120_43172391_99915586.wav,161154,my hair is falling out in huge amount
/home/jia/project/backend/audios/test/1249120_43856216_40095897.wav,163884,my heart is pumping fast and i'm having a hard time to breath 
/home/jia/project/backend/audios/test/1249120_43755034_103106468.wav,163884,i was diagnosed with pneumonia  i can't breath easily 
/home/jia/project/backend/audios/test/1249120_38548574_71315901.wav,144770,when i brush my hair i notice big clumps of hair coming out in the brush 
/home/jia/project/backend/audios/test/1249120_44111844_31954803.wav,131116,when i get out of bed in the morning my body feels very weak 
/home/jia/project/backend/audios/test/1249120_43604449_55847694.wav,180268,when i stand i feel dizzy i do not know why
/home/jia/project/backend/audios/test/1249120_35448024_31763813.wav,77322,my ankle is hurting me
/home/jia/project/backend/audios/test/1249120_43172391_29514686.wav,223960,i have a foot ache after running    m with my running shoes 
/home/jia/project/backend/audios/test/1249120_30766630_23240821.wav,104070,i feel pain in my neck after waking up
/home/jia/project/backend/audios/test/1249120_43402738_41140670.wav,174808,how do you know if you have a torn meniscus in your knee 
/home/jia/project/backend/audios/test/1249120_43825820_71284789.wav,116098,i can't ride my car at night because i have blurry vision 
/home/jia/project/backend/audios/test/1249120_35832653_13486461.wav,92888,heavy breath with fatigue
/home/jia/project/backend/audios/test/1249120_43612961_65077120.wav,110014,i feel dizzy when i make sudden movements
/home/jia/project/backend/audios/test/1249120_36214391_54308841.wav,150232,there is pain in the muscles i do not know caused
/home/jia/project/backend/audios/test/1249120_33251186_96505093.wav,139308,why is my shoulder aching when i try to pick up the laundry 
/home/jia/project/backend/audios/test/1249120_30766630_46720571.wav,112986,i can't stand with this horrible feeling in my stomach
/home/jia/project/backend/audios/test/1249120_43918153_20412779.wav,147500,i feel depressed when i see my hair falling out
/home/jia/project/backend/audios/test/1249120_40663048_24625644.wav,161154,i need a kind of cream wich make my muscles more relaxed
/home/jia/project/backend/audios/test/1249120_21665495_77699576.wav,109272,i feel pain in my neck after waking up
/home/jia/project/backend/audios/test/1249120_40401830_100374415.wav,308610,my nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep  i often have to nap sitting down 
/home/jia/project/backend/audios/test/1249120_18985376_58479179.wav,87426,the pain in my ear is unbearable 
/home/jia/project/backend/audios/test/1249120_18985376_26805534.wav,81964,whenever i stand up i feel dizzy 
/home/jia/project/backend/audios/test/1249120_17632529_20793910.wav,187290,my body feels weak and i tried to make it relax but it stills pain me
/home/jia/project/backend/audios/test/1249120_38202325_99459337.wav,76504,my ear hurts me badly
/home/jia/project/backend/audios/test/1249120_30766630_68687326.wav,121904,i had a pain in my knee when i was swimming
/home/jia/project/backend/audios/test/1249120_44101988_28436906.wav,106540,i have a strong shoulder pain
/home/jia/project/backend/audios/test/1249120_39142299_55254699.wav,187290,my sore isn't healing well and it's been like this for two weeks 
/home/jia/project/backend/audios/test/1249120_29672643_11732494.wav,115960,my back is hurting so much 
/home/jia/project/backend/audios/test/1249120_43665783_64976608.wav,117464,when i play football i have joint pain 
/home/jia/project/backend/audios/test/1249120_40401830_69968826.wav,71042,itch at front and center of scalp
/home/jia/project/backend/audios/test/1249120_33905644_27374333.wav,221228,even if the temperature is high in the house   my body is always cold
/home/jia/project/backend/audios/test/1249120_44023395_29321313.wav,49196,i can hardly breathe
/home/jia/project/backend/audios/test/1249120_35350617_91642268.wav,84696,i do not feel better in my muscles
/home/jia/project/backend/audios/test/1249120_41221824_95724337.wav,183000,i am having problems seeing things feel like a cloud on my eyes everything is blurry
/home/jia/project/backend/audios/test/1249120_43612961_58512203.wav,234846,i cut my finger opening a can  it won't stop bleeding and the wound is gaping and open
/home/jia/project/backend/audios/test/1249120_43402738_102856784.wav,84696,it itches inside my ears 
/home/jia/project/backend/audios/test/1249120_40184183_104791790.wav,142040,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_6338946_35843727.wav,196652,i couldn't stop shaking or unclench my jaw  that's how cold i was 
/home/jia/project/backend/audios/test/1249120_44093933_95376200.wav,174808,my shoulder hurts when i try to reach something above my head 
/home/jia/project/backend/audios/test/1249120_43453425_36297310.wav,112002,my heart is beating fast and it scares me 
/home/jia/project/backend/audios/test/1249120_42557795_104120772.wav,183000,standing less than five minutes and my back start to ache
/home/jia/project/backend/audios/test/1249120_41087148_54268577.wav,112002,i feel that is great pain in my left shoulder
/home/jia/project/backend/audios/test/1249120_38042052_64724010.wav,172076,when i played football i dislocated my shoulder
/home/jia/project/backend/audios/test/1249120_20518958_96536006.wav,74348,i have pain in my stomach
/home/jia/project/backend/audios/test/1249120_43172391_42569776.wav,161154,when i go to sleep i am feeling cold
/home/jia/project/backend/audios/test/1249120_40571337_18396711.wav,204844,i love to garden but i get a terrible twinge in my lower back when i lean over 
/home/jia/project/backend/audios/test/1249120_36929821_49132892.wav,87426,using hair tonic
/home/jia/project/backend/audios/test/1249120_30766630_34980228.wav,115960,my back hurts me and i can't bend it or walk
/home/jia/project/backend/audios/test/1249120_18985376_16238673.wav,131116,i complain alot with my neck pain and i really need to be better
/home/jia/project/backend/audios/test/1249120_41336418_30010556.wav,95618,i've noticed my hair falling out a lot lately 
/home/jia/project/backend/audios/test/1249120_44093933_103745670.wav,125656,my heart feels like it's going to explode 
/home/jia/project/backend/audios/test/1249120_35154350_55956374.wav,177538,sometimes i feel like a claw on my chest that leaves me breathless 
/home/jia/project/backend/audios/test/1249120_38042052_51397205.wav,191192,when my grand father died i felt a hard emotional pain
/home/jia/project/backend/audios/test/1249120_40419625_68261839.wav,163514,i don't have full range of motion with my arms
/home/jia/project/backend/audios/test/1249120_30766630_104162207.wav,127848,i feel a sharp pain in my head when i think too hard 
/home/jia/project/backend/audios/test/1249120_43825820_22702560.wav,132482,after playing football  i have muscle pain with my both legs 
/home/jia/project/backend/audios/test/1249120_41336418_70380378.wav,95618,my cough is very heavy and i have mucus 
/home/jia/project/backend/audios/test/1249120_29289135_44995012.wav,92888,i feel like the room is spinning
/home/jia/project/backend/audios/test/1249120_2171654_32465212.wav,80294,i feel very hard to breathe
